icd9,icd10,description
8332,0KBM4ZZ,Excision of lesion of muscle
8332,0KBN0ZZ,Excision of lesion of muscle
8332,0KBN3ZZ,Excision of lesion of muscle
8332,0KBN4ZZ,Excision of lesion of muscle
8332,0KBP0ZZ,Excision of lesion of muscle
8332,0KBP3ZZ,Excision of lesion of muscle
8332,0KBP4ZZ,Excision of lesion of muscle
8332,0KBQ0ZZ,Excision of lesion of muscle
8332,0KBQ3ZZ,Excision of lesion of muscle
8332,0KBQ4ZZ,Excision of lesion of muscle
8332,0KBR0ZZ,Excision of lesion of muscle
8332,0KBR3ZZ,Excision of lesion of muscle
8332,0KBR4ZZ,Excision of lesion of muscle
8332,0KBS0ZZ,Excision of lesion of muscle
8332,0KBS3ZZ,Excision of lesion of muscle
8332,0KBS4ZZ,Excision of lesion of muscle
8332,0KBT0ZZ,Excision of lesion of muscle
8332,0KBT3ZZ,Excision of lesion of muscle
8332,0KBT4ZZ,Excision of lesion of muscle
8332,0KBV0ZZ,Excision of lesion of muscle
8332,0KBV3ZZ,Excision of lesion of muscle
8332,0KBV4ZZ,Excision of lesion of muscle
8332,0KBW0ZZ,Excision of lesion of muscle
8332,0KBW3ZZ,Excision of lesion of muscle
8332,0KBW4ZZ,Excision of lesion of muscle
8339,0J500ZZ,Excision of lesion of other soft tissue
8339,0J503ZZ,Excision of lesion of other soft tissue
8339,0J510ZZ,Excision of lesion of other soft tissue
8339,0J513ZZ,Excision of lesion of other soft tissue
8339,0J540ZZ,Excision of lesion of other soft tissue
8339,0J543ZZ,Excision of lesion of other soft tissue
8339,0J550ZZ,Excision of lesion of other soft tissue
8339,0J553ZZ,Excision of lesion of other soft tissue
8339,0J560ZZ,Excision of lesion of other soft tissue
8339,0J563ZZ,Excision of lesion of other soft tissue
8339,0J570ZZ,Excision of lesion of other soft tissue
8339,0J573ZZ,Excision of lesion of other soft tissue
8339,0J580ZZ,Excision of lesion of other soft tissue
8339,0J583ZZ,Excision of lesion of other soft tissue
8339,0J590ZZ,Excision of lesion of other soft tissue
8339,0J593ZZ,Excision of lesion of other soft tissue
8339,0J5B0ZZ,Excision of lesion of other soft tissue
8339,0J5B3ZZ,Excision of lesion of other soft tissue
8339,0J5C0ZZ,Excision of lesion of other soft tissue
8339,0J5C3ZZ,Excision of lesion of other soft tissue
8339,0J5D0ZZ,Excision of lesion of other soft tissue
8339,0J5D3ZZ,Excision of lesion of other soft tissue
8339,0J5F0ZZ,Excision of lesion of other soft tissue
8339,0J5F3ZZ,Excision of lesion of other soft tissue
8339,0J5G0ZZ,Excision of lesion of other soft tissue
8339,0J5G3ZZ,Excision of lesion of other soft tissue
8339,0J5H0ZZ,Excision of lesion of other soft tissue
8339,0J5H3ZZ,Excision of lesion of other soft tissue
8339,0J5L0ZZ,Excision of lesion of other soft tissue
8339,0J5L3ZZ,Excision of lesion of other soft tissue
8339,0J5M0ZZ,Excision of lesion of other soft tissue
8339,0J5M3ZZ,Excision of lesion of other soft tissue
8339,0J5N0ZZ,Excision of lesion of other soft tissue
8339,0J5N3ZZ,Excision of lesion of other soft tissue
8339,0J5P0ZZ,Excision of lesion of other soft tissue
8339,0J5P3ZZ,Excision of lesion of other soft tissue
8339,0J5Q0ZZ,Excision of lesion of other soft tissue
8339,0J5Q3ZZ,Excision of lesion of other soft tissue
8339,0J5R0ZZ,Excision of lesion of other soft tissue
8339,0J5R3ZZ,Excision of lesion of other soft tissue
8339,0JB00ZZ,Excision of lesion of other soft tissue
8339,0JB03ZZ,Excision of lesion of other soft tissue
8339,0JB10ZZ,Excision of lesion of other soft tissue
8339,0JB13ZZ,Excision of lesion of other soft tissue
8339,0JB40ZZ,Excision of lesion of other soft tissue
8339,0JB43ZZ,Excision of lesion of other soft tissue
8339,0JB50ZZ,Excision of lesion of other soft tissue
8339,0JB53ZZ,Excision of lesion of other soft tissue
8339,0JB60ZZ,Excision of lesion of other soft tissue
8339,0JB63ZZ,Excision of lesion of other soft tissue
8339,0JB70ZZ,Excision of lesion of other soft tissue
8339,0JB73ZZ,Excision of lesion of other soft tissue
8339,0JB80ZZ,Excision of lesion of other soft tissue
8339,0JB83ZZ,Excision of lesion of other soft tissue
8339,0JB90ZZ,Excision of lesion of other soft tissue
8339,0JB93ZZ,Excision of lesion of other soft tissue
8339,0JBB0ZZ,Excision of lesion of other soft tissue
8339,0JBB3ZZ,Excision of lesion of other soft tissue
8339,0JBC0ZZ,Excision of lesion of other soft tissue
8339,0JBC3ZZ,Excision of lesion of other soft tissue
8339,0JBD0ZZ,Excision of lesion of other soft tissue
8339,0JBD3ZZ,Excision of lesion of other soft tissue
8339,0JBF0ZZ,Excision of lesion of other soft tissue
8339,0JBF3ZZ,Excision of lesion of other soft tissue
8339,0JBG0ZZ,Excision of lesion of other soft tissue
8339,0JBG3ZZ,Excision of lesion of other soft tissue
8339,0JBH0ZZ,Excision of lesion of other soft tissue
8339,0JBH3ZZ,Excision of lesion of other soft tissue
8339,0JBL0ZZ,Excision of lesion of other soft tissue
8339,0JBL3ZZ,Excision of lesion of other soft tissue
8339,0JBM0ZZ,Excision of lesion of other soft tissue
8339,0JBM3ZZ,Excision of lesion of other soft tissue
8339,0JBN0ZZ,Excision of lesion of other soft tissue
8339,0JBN3ZZ,Excision of lesion of other soft tissue
8339,0JBP0ZZ,Excision of lesion of other soft tissue
8339,0JBP3ZZ,Excision of lesion of other soft tissue
8339,0JBQ0ZZ,Excision of lesion of other soft tissue
8339,0JBQ3ZZ,Excision of lesion of other soft tissue
8339,0JBR0ZZ,Excision of lesion of other soft tissue
8339,0JBR3ZZ,Excision of lesion of other soft tissue
8341,0LB00ZZ,Excision of tendon for graft
8341,0LB03ZZ,Excision of tendon for graft
8341,0LB04ZZ,Excision of tendon for graft
8341,0LB10ZZ,Excision of tendon for graft
8341,0LB13ZZ,Excision of tendon for graft
8341,0LB14ZZ,Excision of tendon for graft
8341,0LB20ZZ,Excision of tendon for graft
8341,0LB23ZZ,Excision of tendon for graft
8341,0LB24ZZ,Excision of tendon for graft
8341,0LB30ZZ,Excision of tendon for graft
8341,0LB33ZZ,Excision of tendon for graft
8341,0LB34ZZ,Excision of tendon for graft
8341,0LB40ZZ,Excision of tendon for graft
8341,0LB43ZZ,Excision of tendon for graft
8341,0LB44ZZ,Excision of tendon for graft
8341,0LB50ZZ,Excision of tendon for graft
8341,0LB53ZZ,Excision of tendon for graft
8341,0LB54ZZ,Excision of tendon for graft
8341,0LB60ZZ,Excision of tendon for graft
8341,0LB63ZZ,Excision of tendon for graft
8341,0LB64ZZ,Excision of tendon for graft
8341,0LB90ZZ,Excision of tendon for graft
8341,0LB93ZZ,Excision of tendon for graft
8341,0LB94ZZ,Excision of tendon for graft
8341,0LBB0ZZ,Excision of tendon for graft
8341,0LBB3ZZ,Excision of tendon for graft
8341,0LBB4ZZ,Excision of tendon for graft
8341,0LBC0ZZ,Excision of tendon for graft
8341,0LBC3ZZ,Excision of tendon for graft
8341,0LBC4ZZ,Excision of tendon for graft
8341,0LBD0ZZ,Excision of tendon for graft
8341,0LBD3ZZ,Excision of tendon for graft
8341,0LBD4ZZ,Excision of tendon for graft
8341,0LBF0ZZ,Excision of tendon for graft
8341,0LBF3ZZ,Excision of tendon for graft
8341,0LBF4ZZ,Excision of tendon for graft
8341,0LBG0ZZ,Excision of tendon for graft
8341,0LBG3ZZ,Excision of tendon for graft
8341,0LBG4ZZ,Excision of tendon for graft
8341,0LBH0ZZ,Excision of tendon for graft
8341,0LBH3ZZ,Excision of tendon for graft
8341,0LBH4ZZ,Excision of tendon for graft
8341,0LBJ0ZZ,Excision of tendon for graft
8341,0LBJ3ZZ,Excision of tendon for graft
8341,0LBJ4ZZ,Excision of tendon for graft
8341,0LBK0ZZ,Excision of tendon for graft
8341,0LBK3ZZ,Excision of tendon for graft
8341,0LBK4ZZ,Excision of tendon for graft
8341,0LBL0ZZ,Excision of tendon for graft
8341,0LBL3ZZ,Excision of tendon for graft
8341,0LBL4ZZ,Excision of tendon for graft
8341,0LBM0ZZ,Excision of tendon for graft
8341,0LBM3ZZ,Excision of tendon for graft
8341,0LBM4ZZ,Excision of tendon for graft
8341,0LBN0ZZ,Excision of tendon for graft
8341,0LBN3ZZ,Excision of tendon for graft
8341,0LBN4ZZ,Excision of tendon for graft
8341,0LBP0ZZ,Excision of tendon for graft
8341,0LBP3ZZ,Excision of tendon for graft
8341,0LBP4ZZ,Excision of tendon for graft
8341,0LBQ0ZZ,Excision of tendon for graft
8341,0LBQ3ZZ,Excision of tendon for graft
8341,0LBQ4ZZ,Excision of tendon for graft
8341,0LBR0ZZ,Excision of tendon for graft
8341,0LBR3ZZ,Excision of tendon for graft
8341,0LBR4ZZ,Excision of tendon for graft
8341,0LBS0ZZ,Excision of tendon for graft
8341,0LBS3ZZ,Excision of tendon for graft
8341,0LBS4ZZ,Excision of tendon for graft
8341,0LBT0ZZ,Excision of tendon for graft
8341,0LBT3ZZ,Excision of tendon for graft
8341,0LBT4ZZ,Excision of tendon for graft
8341,0LBV0ZZ,Excision of tendon for graft
8341,0LBV3ZZ,Excision of tendon for graft
8341,0LBV4ZZ,Excision of tendon for graft
8341,0LBW0ZZ,Excision of tendon for graft
8341,0LBW3ZZ,Excision of tendon for graft
8341,0LBW4ZZ,Excision of tendon for graft
8342,0LB00ZZ,Other tenonectomy
8342,0LB03ZZ,Other tenonectomy
8342,0LB04ZZ,Other tenonectomy
8342,0LB10ZZ,Other tenonectomy
8342,0LB13ZZ,Other tenonectomy
8342,0LB14ZZ,Other tenonectomy
8342,0LB20ZZ,Other tenonectomy
8342,0LB23ZZ,Other tenonectomy
8342,0LB24ZZ,Other tenonectomy
8342,0LB30ZZ,Other tenonectomy
8342,0LB33ZZ,Other tenonectomy
8342,0LB34ZZ,Other tenonectomy
8342,0LB40ZZ,Other tenonectomy
8342,0LB43ZZ,Other tenonectomy
8342,0LB44ZZ,Other tenonectomy
8342,0LB50ZZ,Other tenonectomy
8342,0LB53ZZ,Other tenonectomy
8342,0LB54ZZ,Other tenonectomy
8342,0LB60ZZ,Other tenonectomy
8342,0LB63ZZ,Other tenonectomy
8342,0LB64ZZ,Other tenonectomy
8342,0LB90ZZ,Other tenonectomy
8342,0LB93ZZ,Other tenonectomy
8342,0LB94ZZ,Other tenonectomy
8342,0LBB0ZZ,Other tenonectomy
8342,0LBB3ZZ,Other tenonectomy
8342,0LBB4ZZ,Other tenonectomy
8342,0LBC0ZZ,Other tenonectomy
8342,0LBC3ZZ,Other tenonectomy
8342,0LBC4ZZ,Other tenonectomy
8342,0LBD0ZZ,Other tenonectomy
8342,0LBD3ZZ,Other tenonectomy
8342,0LBD4ZZ,Other tenonectomy
8342,0LBF0ZZ,Other tenonectomy
8342,0LBF3ZZ,Other tenonectomy
8342,0LBF4ZZ,Other tenonectomy
8342,0LBG0ZZ,Other tenonectomy
8342,0LBG3ZZ,Other tenonectomy
8342,0LBG4ZZ,Other tenonectomy
8342,0LBH0ZZ,Other tenonectomy
8342,0LBH3ZZ,Other tenonectomy
8342,0LBH4ZZ,Other tenonectomy
8342,0LBJ0ZZ,Other tenonectomy
8342,0LBJ3ZZ,Other tenonectomy
8342,0LBJ4ZZ,Other tenonectomy
8342,0LBK0ZZ,Other tenonectomy
8342,0LBK3ZZ,Other tenonectomy
8342,0LBK4ZZ,Other tenonectomy
8342,0LBL0ZZ,Other tenonectomy
8342,0LBL3ZZ,Other tenonectomy
8342,0LBL4ZZ,Other tenonectomy
8342,0LBM0ZZ,Other tenonectomy
8342,0LBM3ZZ,Other tenonectomy
8342,0LBM4ZZ,Other tenonectomy
8342,0LBN0ZZ,Other tenonectomy
8342,0LBN3ZZ,Other tenonectomy
8342,0LBN4ZZ,Other tenonectomy
8342,0LBP0ZZ,Other tenonectomy
8342,0LBP3ZZ,Other tenonectomy
8342,0LBP4ZZ,Other tenonectomy
8342,0LBQ0ZZ,Other tenonectomy
8342,0LBQ3ZZ,Other tenonectomy
8342,0LBQ4ZZ,Other tenonectomy
8342,0LBR0ZZ,Other tenonectomy
8342,0LBR3ZZ,Other tenonectomy
8342,0LBR4ZZ,Other tenonectomy
8342,0LBS0ZZ,Other tenonectomy
8342,0LBS3ZZ,Other tenonectomy
8342,0LBS4ZZ,Other tenonectomy
8342,0LBT0ZZ,Other tenonectomy
8342,0LBT3ZZ,Other tenonectomy
8342,0LBT4ZZ,Other tenonectomy
8342,0LBV0ZZ,Other tenonectomy
8342,0LBV3ZZ,Other tenonectomy
8342,0LBV4ZZ,Other tenonectomy
8342,0LBW0ZZ,Other tenonectomy
8342,0LBW3ZZ,Other tenonectomy
8342,0LBW4ZZ,Other tenonectomy
8342,0LT00ZZ,Other tenonectomy
8342,0LT04ZZ,Other tenonectomy
8342,0LT10ZZ,Other tenonectomy
8342,0LT14ZZ,Other tenonectomy
8342,0LT20ZZ,Other tenonectomy
8342,0LT24ZZ,Other tenonectomy
8342,0LT30ZZ,Other tenonectomy
8342,0LT34ZZ,Other tenonectomy
8342,0LT40ZZ,Other tenonectomy
8342,0LT44ZZ,Other tenonectomy
8342,0LT50ZZ,Other tenonectomy
8342,0LT54ZZ,Other tenonectomy
8342,0LT60ZZ,Other tenonectomy
8342,0LT64ZZ,Other tenonectomy
8342,0LT90ZZ,Other tenonectomy
8342,0LT94ZZ,Other tenonectomy
8342,0LTB0ZZ,Other tenonectomy
8342,0LTB4ZZ,Other tenonectomy
8342,0LTC0ZZ,Other tenonectomy
8342,0LTC4ZZ,Other tenonectomy
8342,0LTD0ZZ,Other tenonectomy
8342,0LTD4ZZ,Other tenonectomy
8342,0LTF0ZZ,Other tenonectomy
8342,0LTF4ZZ,Other tenonectomy
8342,0LTG0ZZ,Other tenonectomy
8342,0LTG4ZZ,Other tenonectomy
8342,0LTH0ZZ,Other tenonectomy
8342,0LTH4ZZ,Other tenonectomy
8342,0LTJ0ZZ,Other tenonectomy
8342,0LTJ4ZZ,Other tenonectomy
8342,0LTK0ZZ,Other tenonectomy
8342,0LTK4ZZ,Other tenonectomy
8342,0LTL0ZZ,Other tenonectomy
8342,0LTL4ZZ,Other tenonectomy
8342,0LTM0ZZ,Other tenonectomy
8342,0LTM4ZZ,Other tenonectomy
8342,0LTN0ZZ,Other tenonectomy
8342,0LTN4ZZ,Other tenonectomy
8342,0LTP0ZZ,Other tenonectomy
8342,0LTP4ZZ,Other tenonectomy
8342,0LTQ0ZZ,Other tenonectomy
8342,0LTQ4ZZ,Other tenonectomy
8342,0LTR0ZZ,Other tenonectomy
8342,0LTR4ZZ,Other tenonectomy
8342,0LTS0ZZ,Other tenonectomy
8342,0LTS4ZZ,Other tenonectomy
8342,0LTT0ZZ,Other tenonectomy
8342,0LTT4ZZ,Other tenonectomy
8342,0LTV0ZZ,Other tenonectomy
8342,0LTV4ZZ,Other tenonectomy
8342,0LTW0ZZ,Other tenonectomy
8342,0LTW4ZZ,Other tenonectomy
8343,0KB00ZZ,Excision of muscle or fascia for graft
8343,0KB03ZZ,Excision of muscle or fascia for graft
8343,0KB04ZZ,Excision of muscle or fascia for graft
8343,0KB10ZZ,Excision of muscle or fascia for graft
8343,0KB13ZZ,Excision of muscle or fascia for graft
8343,0KB14ZZ,Excision of muscle or fascia for graft
8343,0KB20ZZ,Excision of muscle or fascia for graft
8343,0KB23ZZ,Excision of muscle or fascia for graft
8343,0KB24ZZ,Excision of muscle or fascia for graft
8343,0KB30ZZ,Excision of muscle or fascia for graft
8343,0KB33ZZ,Excision of muscle or fascia for graft
8343,0KB34ZZ,Excision of muscle or fascia for graft
8343,0KB40ZZ,Excision of muscle or fascia for graft
8343,0KB43ZZ,Excision of muscle or fascia for graft
8343,0KB44ZZ,Excision of muscle or fascia for graft
8343,0KB50ZZ,Excision of muscle or fascia for graft
8343,0KB53ZZ,Excision of muscle or fascia for graft
8343,0KB54ZZ,Excision of muscle or fascia for graft
8343,0KB60ZZ,Excision of muscle or fascia for graft
8343,0KB63ZZ,Excision of muscle or fascia for graft
8343,0KB64ZZ,Excision of muscle or fascia for graft
8343,0KB70ZZ,Excision of muscle or fascia for graft
8343,0KB73ZZ,Excision of muscle or fascia for graft
8343,0KB74ZZ,Excision of muscle or fascia for graft
8343,0KB80ZZ,Excision of muscle or fascia for graft
8343,0KB83ZZ,Excision of muscle or fascia for graft
8343,0KB84ZZ,Excision of muscle or fascia for graft
8343,0KB90ZZ,Excision of muscle or fascia for graft
8343,0KB93ZZ,Excision of muscle or fascia for graft
8343,0KB94ZZ,Excision of muscle or fascia for graft
8343,0KBB0ZZ,Excision of muscle or fascia for graft
8343,0KBB3ZZ,Excision of muscle or fascia for graft
8343,0KBB4ZZ,Excision of muscle or fascia for graft
8343,0KBF0ZZ,Excision of muscle or fascia for graft
8343,0KBF3ZZ,Excision of muscle or fascia for graft
8343,0KBF4ZZ,Excision of muscle or fascia for graft
8343,0KBG0ZZ,Excision of muscle or fascia for graft
8343,0KBG3ZZ,Excision of muscle or fascia for graft
8343,0KBG4ZZ,Excision of muscle or fascia for graft
8343,0KBH0ZZ,Excision of muscle or fascia for graft
8343,0KBH3ZZ,Excision of muscle or fascia for graft
8343,0KBH4ZZ,Excision of muscle or fascia for graft
8343,0KBJ0ZZ,Excision of muscle or fascia for graft
8343,0KBJ3ZZ,Excision of muscle or fascia for graft
8343,0KBJ4ZZ,Excision of muscle or fascia for graft
8343,0KBK0ZZ,Excision of muscle or fascia for graft
8343,0KBK3ZZ,Excision of muscle or fascia for graft
8343,0KBK4ZZ,Excision of muscle or fascia for graft
8343,0KBL0ZZ,Excision of muscle or fascia for graft
8343,0KBL3ZZ,Excision of muscle or fascia for graft
8343,0KBL4ZZ,Excision of muscle or fascia for graft
8343,0KBM0ZZ,Excision of muscle or fascia for graft
8343,0KBM3ZZ,Excision of muscle or fascia for graft
8343,0KBM4ZZ,Excision of muscle or fascia for graft
8343,0KBN0ZZ,Excision of muscle or fascia for graft
8343,0KBN3ZZ,Excision of muscle or fascia for graft
8343,0KBN4ZZ,Excision of muscle or fascia for graft
8343,0KBP0ZZ,Excision of muscle or fascia for graft
8343,0KBP3ZZ,Excision of muscle or fascia for graft
8343,0KBP4ZZ,Excision of muscle or fascia for graft
8343,0KBQ0ZZ,Excision of muscle or fascia for graft
8343,0KBQ3ZZ,Excision of muscle or fascia for graft
8343,0KBQ4ZZ,Excision of muscle or fascia for graft
8343,0KBR0ZZ,Excision of muscle or fascia for graft
8343,0KBR3ZZ,Excision of muscle or fascia for graft
8343,0KBR4ZZ,Excision of muscle or fascia for graft
8343,0KBS0ZZ,Excision of muscle or fascia for graft
8343,0KBS3ZZ,Excision of muscle or fascia for graft
8343,0KBS4ZZ,Excision of muscle or fascia for graft
8343,0KBT0ZZ,Excision of muscle or fascia for graft
8343,0KBT3ZZ,Excision of muscle or fascia for graft
8343,0KBT4ZZ,Excision of muscle or fascia for graft
8343,0KBV0ZZ,Excision of muscle or fascia for graft
8343,0KBV3ZZ,Excision of muscle or fascia for graft
8343,0KBV4ZZ,Excision of muscle or fascia for graft
8343,0KBW0ZZ,Excision of muscle or fascia for graft
8343,0KBW3ZZ,Excision of muscle or fascia for graft
8343,0KBW4ZZ,Excision of muscle or fascia for graft
8344,0JB00ZZ,Other fasciectomy
8344,0JB03ZZ,Other fasciectomy
8344,0JB10ZZ,Other fasciectomy
8344,0JB13ZZ,Other fasciectomy
8344,0JB40ZZ,Other fasciectomy
8344,0JB43ZZ,Other fasciectomy
8344,0JB50ZZ,Other fasciectomy
8344,0JB53ZZ,Other fasciectomy
8344,0JB60ZZ,Other fasciectomy
8344,0JB63ZZ,Other fasciectomy
8344,0JB70ZZ,Other fasciectomy
8344,0JB73ZZ,Other fasciectomy
8344,0JB80ZZ,Other fasciectomy
8344,0JB83ZZ,Other fasciectomy
8344,0JB90ZZ,Other fasciectomy
8344,0JB93ZZ,Other fasciectomy
8344,0JBB0ZZ,Other fasciectomy
8344,0JBB3ZZ,Other fasciectomy
8344,0JBC0ZZ,Other fasciectomy
8344,0JBC3ZZ,Other fasciectomy
8344,0JBD0ZZ,Other fasciectomy
8344,0JBD3ZZ,Other fasciectomy
8344,0JBF0ZZ,Other fasciectomy
8344,0JBF3ZZ,Other fasciectomy
8344,0JBG0ZZ,Other fasciectomy
8344,0JBG3ZZ,Other fasciectomy
8344,0JBH0ZZ,Other fasciectomy
8344,0JBH3ZZ,Other fasciectomy
8344,0JBL0ZZ,Other fasciectomy
8344,0JBL3ZZ,Other fasciectomy
8344,0JBM0ZZ,Other fasciectomy
8344,0JBM3ZZ,Other fasciectomy
8344,0JBN0ZZ,Other fasciectomy
8344,0JBN3ZZ,Other fasciectomy
8344,0JBP0ZZ,Other fasciectomy
8344,0JBP3ZZ,Other fasciectomy
8344,0JBQ0ZZ,Other fasciectomy
8344,0JBQ3ZZ,Other fasciectomy
8344,0JBR0ZZ,Other fasciectomy
8344,0JBR3ZZ,Other fasciectomy
8345,0KB00ZZ,Other myectomy
8345,0KB03ZZ,Other myectomy
8345,0KB04ZZ,Other myectomy
8345,0KB10ZZ,Other myectomy
8345,0KB13ZZ,Other myectomy
8345,0KB14ZZ,Other myectomy
8345,0KB20ZZ,Other myectomy
8345,0KB23ZZ,Other myectomy
8345,0KB24ZZ,Other myectomy
8345,0KB30ZZ,Other myectomy
8345,0KB33ZZ,Other myectomy
8345,0KB34ZZ,Other myectomy
8345,0KB40ZZ,Other myectomy
8345,0KB43ZZ,Other myectomy
8345,0KB44ZZ,Other myectomy
8345,0KB50ZZ,Other myectomy
8345,0KB53ZZ,Other myectomy
8345,0KB54ZZ,Other myectomy
8345,0KB60ZZ,Other myectomy
8345,0KB63ZZ,Other myectomy
8345,0KB64ZZ,Other myectomy
8345,0KB70ZZ,Other myectomy
8345,0KB73ZZ,Other myectomy
8345,0KB74ZZ,Other myectomy
8345,0KB80ZZ,Other myectomy
8345,0KB83ZZ,Other myectomy
8345,0KB84ZZ,Other myectomy
8345,0KB90ZZ,Other myectomy
8345,0KB93ZZ,Other myectomy
8345,0KB94ZZ,Other myectomy
8345,0KBB0ZZ,Other myectomy
8345,0KBB3ZZ,Other myectomy
8345,0KBB4ZZ,Other myectomy
8345,0KBF0ZZ,Other myectomy
8345,0KBF3ZZ,Other myectomy
8345,0KBF4ZZ,Other myectomy
8345,0KBG0ZZ,Other myectomy
8345,0KBG3ZZ,Other myectomy
8345,0KBG4ZZ,Other myectomy
8345,0KBH0ZZ,Other myectomy
8345,0KBH3ZZ,Other myectomy
8345,0KBH4ZZ,Other myectomy
8345,0KBJ0ZZ,Other myectomy
8345,0KBJ3ZZ,Other myectomy
8345,0KBJ4ZZ,Other myectomy
8345,0KBK0ZZ,Other myectomy
8345,0KBK3ZZ,Other myectomy
8345,0KBK4ZZ,Other myectomy
8345,0KBL0ZZ,Other myectomy
8345,0KBL3ZZ,Other myectomy
8345,0KBL4ZZ,Other myectomy
8345,0KBM0ZZ,Other myectomy
8345,0KBM3ZZ,Other myectomy
8345,0KBM4ZZ,Other myectomy
8345,0KBN0ZZ,Other myectomy
8345,0KBN3ZZ,Other myectomy
8345,0KBN4ZZ,Other myectomy
8345,0KBP0ZZ,Other myectomy
8345,0KBP3ZZ,Other myectomy
8345,0KBP4ZZ,Other myectomy
8345,0KBQ0ZZ,Other myectomy
8345,0KBQ3ZZ,Other myectomy
8345,0KBQ4ZZ,Other myectomy
8345,0KBR0ZZ,Other myectomy
8345,0KBR3ZZ,Other myectomy
8345,0KBR4ZZ,Other myectomy
8345,0KBS0ZZ,Other myectomy
8345,0KBS3ZZ,Other myectomy
8345,0KBS4ZZ,Other myectomy
8345,0KBT0ZZ,Other myectomy
8345,0KBT3ZZ,Other myectomy
8345,0KBT4ZZ,Other myectomy
8345,0KBV0ZZ,Other myectomy
8345,0KBV3ZZ,Other myectomy
8345,0KBV4ZZ,Other myectomy
8345,0KBW0ZZ,Other myectomy
8345,0KBW3ZZ,Other myectomy
8345,0KBW4ZZ,Other myectomy
8345,0KT00ZZ,Other myectomy
8345,0KT04ZZ,Other myectomy
8345,0KT10ZZ,Other myectomy
8345,0KT14ZZ,Other myectomy
8345,0KT20ZZ,Other myectomy
8345,0KT24ZZ,Other myectomy
8345,0KT30ZZ,Other myectomy
8345,0KT34ZZ,Other myectomy
8345,0KT40ZZ,Other myectomy
8345,0KT44ZZ,Other myectomy
8345,0KT50ZZ,Other myectomy
8345,0KT54ZZ,Other myectomy
8345,0KT60ZZ,Other myectomy
8345,0KT64ZZ,Other myectomy
8345,0KT70ZZ,Other myectomy
8345,0KT74ZZ,Other myectomy
8345,0KT80ZZ,Other myectomy
8345,0KT84ZZ,Other myectomy
8345,0KT90ZZ,Other myectomy
8345,0KT94ZZ,Other myectomy
8345,0KTB0ZZ,Other myectomy
8345,0KTB4ZZ,Other myectomy
8345,0KTF0ZZ,Other myectomy
8345,0KTF4ZZ,Other myectomy
8345,0KTG0ZZ,Other myectomy
8345,0KTG4ZZ,Other myectomy
8345,0KTH0ZZ,Other myectomy
8345,0KTH4ZZ,Other myectomy
8345,0KTJ0ZZ,Other myectomy
8345,0KTJ4ZZ,Other myectomy
8345,0KTK0ZZ,Other myectomy
8345,0KTK4ZZ,Other myectomy
8345,0KTL0ZZ,Other myectomy
8345,0KTL4ZZ,Other myectomy
8345,0KTM0ZZ,Other myectomy
8345,0KTM4ZZ,Other myectomy
8345,0KTN0ZZ,Other myectomy
8345,0KTN4ZZ,Other myectomy
8345,0KTP0ZZ,Other myectomy
8345,0KTP4ZZ,Other myectomy
8345,0KTQ0ZZ,Other myectomy
8345,0KTQ4ZZ,Other myectomy
8345,0KTR0ZZ,Other myectomy
8345,0KTR4ZZ,Other myectomy
8345,0KTS0ZZ,Other myectomy
8345,0KTS4ZZ,Other myectomy
8345,0KTT0ZZ,Other myectomy
8345,0KTT4ZZ,Other myectomy
8345,0KTV0ZZ,Other myectomy
8345,0KTV4ZZ,Other myectomy
8345,0KTW0ZZ,Other myectomy
8345,0KTW4ZZ,Other myectomy
8349,0JB00ZZ,Other excision of soft tissue
8349,0JB03ZZ,Other excision of soft tissue
8349,0JB10ZZ,Other excision of soft tissue
8349,0JB13ZZ,Other excision of soft tissue
8349,0JB40ZZ,Other excision of soft tissue
